Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1,Zone 2  ,Zone 3  ,DateTime
14.206666666666669,65.69166666666666,0.076,3.621333333333333,3.6778333333333335,41747.8481,26987.841946666667,25507.469881666668,01-02-2017 18:00
13.523333333333333,69.69500000000001,0.0755,0.05733333333333334,0.10083333333333333,41498.734178333325,26857.75076,25545.060243333337,01-02-2017 19:00
13.411666666666667,68.645,0.07516666666666667,0.05866666666666667,0.09766666666666667,41096.708861666666,26782.370821666667,25642.409638333334,01-02-2017 20:00
13.125,66.96166666666666,0.07533333333333334,0.0575,0.09216666666666666,39461.265823333335,25874.772034999998,25002.409638333334,01-02-2017 21:00
12.876666666666665,68.675,0.07466666666666667,0.07683333333333334,0.11499999999999999,35830.886074999995,23548.93617,22839.51807333333,01-02-2017 22:00
12.473333333333334,71.71666666666665,0.07483333333333334,0.058666666666666666,0.12283333333333334,30112.405063333335,20373.252281666664,19941.204818333335,01-02-2017 23:00
11.840000000000002,75.53333333333332,0.07483333333333334,0.075,0.14049999999999999,25269.87341666667,17369.604863333338,17032.289158333333,01-03-2017 00:00
12.131666666666668,72.56666666666666,0.0765,0.06033333333333333,0.15133333333333335,22636.962025,15217.021276666666,15190.361446666668,01-03-2017 01:00
11.788333333333332,73.88333333333333,0.07683333333333334,0.06833333333333334,0.1465,21371.139241666668,14075.379936666666,14231.325299999999,01-03-2017 02:00
12.206666666666665,73.93333333333332,0.07616666666666667,0.07216666666666667,0.1565,20557.974681666663,13662.613981666664,13708.915663333333,01-03-2017 03:00
11.443333333333335,76.35,0.0795,0.06966666666666667,0.15016666666666667,20116.455698333335,13627.963526666666,13591.32530166667,01-03-2017 04:00
10.844999999999999,79.78333333333332,0.07816666666666668,0.064,0.15016666666666667,21034.936709999998,14033.434651666665,14056.867469999997,01-03-2017 05:00
11.096666666666666,77.66666666666667,0.07816666666666668,0.07866666666666668,0.14133333333333334,24105.316455000004,15663.829786666667,14605.301204999998,01-03-2017 06:00
9.67,81.46666666666667,0.07866666666666668,0.063,0.15716666666666668,24204.55696,16228.571428333331,13002.409638333333,01-03-2017 07:00
8.571666666666667,84.16666666666666,0.08083333333333334,10.179333333333334,7.0376666666666665,25145.316456666667,16824.924011666666,12197.59036,01-03-2017 08:00
9.218333333333332,85.05,0.08283333333333334,124.61666666666667,36.76166666666666,28354.430378333334,18807.294834999997,13714.698795000002,01-03-2017 09:00
13.418333333333331,75.48333333333333,0.08083333333333334,281.5166666666667,42.803333333333335,31190.886076666673,20346.50455833333,14776.867471666666,01-03-2017 10:00
14.90333333333333,66.10666666666667,0.08016666666666668,403.4666666666667,44.68666666666667,33065.31645666667,21312.462006666665,15813.975903333334,01-03-2017 11:00
15.253333333333332,64.24333333333333,0.07433333333333333,472.8,44.855,33998.987341666674,21768.996959999997,16525.301203333336,01-03-2017 12:00
15.443333333333333,63.03666666666666,0.07483333333333334,489.25,44.85333333333333,33623.291138333334,21546.50456,16825.060241666666,01-03-2017 13:00
15.421666666666667,64.19,0.074,447.3500000000001,43.79333333333333,32410.126581666667,21604.255318333333,16531.084336666663,01-03-2017 14:00
15.408333333333333,64.98,0.075,356.03333333333336,79.125,32293.670886666663,21406.079026666663,16480.963856666665,01-03-2017 15:00
15.189999999999998,67.07833333333333,0.075,222.00000000000003,230.43333333333337,32090.126581666667,21168.389059999998,16620.722891666668,01-03-2017 16:00
14.775,66.21499999999999,0.075,84.52333333333334,105.85666666666664,37828.86076,24688.753800000002,22138.795179999997,01-03-2017 17:00
13.658333333333333,72.76,0.07533333333333334,3.8621666666666665,3.9261666666666666,42768.607593333334,27244.376900000003,25638.554216666667,01-03-2017 18:00
11.266666666666666,80.03333333333333,0.076,0.0635,0.09816666666666667,42546.83544333334,27134.346504999998,25804.33734833333,01-03-2017 19:00
10.1,82.85,0.07583333333333334,0.07266666666666667,0.09216666666666666,42245.06329,27093.617021666665,26079.036145000002,01-03-2017 20:00
9.32,83.71666666666667,0.07383333333333333,0.05883333333333334,0.08716666666666667,40194.43038,26292.401215,25181.686748333334,01-03-2017 21:00
8.938333333333334,83.86666666666666,0.0735,0.06016666666666667,0.09466666666666668,35961.51898666667,23825.531915,23210.602410000003,01-03-2017 22:00
8.491666666666667,84.60000000000001,0.075,0.05983333333333334,0.09383333333333332,30484.050635000003,20431.610943333333,19941.204818333335,01-03-2017 23:00
8.523333333333333,82.83333333333333,0.07566666666666667,0.05366666666666667,0.107,26271.392406666666,17599.392098333334,17273.25301,01-04-2017 00:00
8.223333333333334,81.86666666666666,0.07516666666666667,0.0635,0.08850000000000001,23247.59493833333,15102.735563333334,15411.084335,01-04-2017 01:00
7.955000000000001,81.56666666666666,0.076,0.07033333333333334,0.11566666666666665,22007.088604999997,13888.7538,14392.289156666666,01-04-2017 02:00
7.715000000000001,80.89999999999999,0.07583333333333334,0.0605,0.11433333333333333,21329.620251666667,13419.452888333333,13929.638555,01-04-2017 03:00
6.592,83.69999999999999,0.08600000000000001,0.06333333333333334,0.10266666666666667,20240.0,13294.832828333332,13781.204819999999,01-04-2017 04:00
5.985833333333333,86.75,0.08516666666666667,0.06766666666666667,0.12116666666666666,21350.88607666667,13946.504558333334,14221.686746666666,01-04-2017 05:00
5.491333333333333,87.33333333333333,0.08533333333333333,0.053166666666666675,0.1235,24277.468355,15483.282675,14893.493975,01-04-2017 06:00
5.435666666666666,87.36666666666667,0.08866666666666666,0.06666666666666667,0.126,24287.594936666665,15868.085108333333,13051.566265,01-04-2017 07:00
4.9695,87.41666666666667,0.08733333333333332,12.006,7.499833333333332,25282.025316666666,16550.759878333334,11958.554216666666,01-04-2017 08:00
5.240333333333333,86.2666666666667,0.08766666666666666,132.20000000000002,33.42,28268.354429999996,19106.99088,13893.975901666665,01-04-2017 09:00
6.7595,82.01666666666667,0.09049999999999998,283.75,39.800000000000004,30143.79747,21150.759876666667,15226.024094999999,01-04-2017 10:00
9.36,77.28333333333335,0.08983333333333332,408.3,39.41166666666667,32812.15189833333,21882.06687,16279.518071666667,01-04-2017 11:00
12.806666666666667,66.39166666666667,0.08633333333333332,487.56666666666666,37.123333333333335,34139.746835,22043.768996666666,16597.590361666666,01-04-2017 12:00
15.694999999999999,59.224999999999994,0.08533333333333333,502.01666666666665,39.465,33335.696201666666,21852.887536666665,16872.289156666666,01-04-2017 13:00
17.49,53.120000000000005,0.07883333333333334,451.6166666666666,44.44333333333333,32525.569619999995,21582.978723333334,16561.927711666667,01-04-2017 14:00
17.275000000000002,59.46666666666666,0.075,363.1333333333334,99.94666666666666,32316.962026666664,21574.468083333337,16238.072290000002,01-04-2017 15:00
17.363333333333333,60.99666666666666,0.0765,224.66666666666666,244.73333333333332,31615.189873333333,21005.471126666667,16069.39759,01-04-2017 16:00
16.555000000000003,64.88333333333334,0.07416666666666667,81.02833333333334,100.63666666666667,37109.873418333336,24446.80851,21834.216866666666,01-04-2017 17:00
13.699999999999998,74.38333333333333,0.07766666666666668,3.903166666666667,3.957833333333333,43216.20253333334,27463.829786666665,25584.57831333333,01-04-2017 18:00
12.93,75.68833333333333,0.0825,0.0725,0.08666666666666667,42815.18987166667,27265.04559166667,25706.024095,01-04-2017 19:00
13.488333333333335,67.88,0.08616666666666667,0.06533333333333333,0.08933333333333333,42382.78480833334,27198.17629,25846.746988333336,01-04-2017 20:00
12.156666666666666,70.9,0.084,0.059166666666666666,0.105,40226.83544333334,26196.352585,25257.83132666667,01-04-2017 21:00
10.633333333333331,75.60000000000001,0.084,0.07266666666666667,0.10983333333333334,36415.18987166667,23878.419453333336,23161.44578,01-04-2017 22:00
9.883333333333335,77.2,0.08433333333333333,0.06766666666666667,0.126,30938.734178333336,20648.024316666666,20126.265059999998,01-04-2017 23:00
8.998333333333333,78.98333333333333,0.08566666666666667,0.06183333333333333,0.11866666666666666,25979.746835,17604.255318333333,17222.168675,01-05-2017 00:00
8.255,80.13333333333334,0.08566666666666665,0.08066666666666666,0.12,22892.151898333337,15351.975685,15485.301206666665,01-05-2017 01:00
7.793333333333332,80.83333333333333,0.08533333333333333,0.078,0.13333333333333333,21503.797468333334,13859.574468333332,14428.915665,01-05-2017 02:00
7.544999999999999,79.55,0.08283333333333334,0.06966666666666667,0.15083333333333335,21075.443038333335,13456.534953333334,13947.951806666666,01-05-2017 03:00
7.0328333333333335,78.68333333333332,0.0855,0.07283333333333335,0.126,20864.810128333334,13435.866263333332,13815.903613333334,01-05-2017 04:00
7.069999999999999,76.63333333333334,0.08416666666666667,0.06483333333333334,0.1421666666666667,21619.240508333332,14100.303951666667,14255.421688333334,01-05-2017 05:00
6.904166666666666,73.95,0.085,0.06583333333333334,0.11583333333333334,23991.898736666666,15520.364741666664,14994.698794999998,01-05-2017 06:00
6.051333333333333,79.89999999999999,0.08716666666666666,0.06666666666666667,0.131,24311.89873666667,15889.969605,12842.409636666665,01-05-2017 07:00
5.7459999999999996,82.11666666666667,0.08566666666666667,12.5,7.686333333333333,25332.65822833333,16802.431613333334,11999.036145,01-05-2017 08:00
6.191999999999999,74.8,0.08383333333333333,136.53333333333333,29.813333333333336,28410.126583333335,18827.355624999997,13608.674698333334,01-05-2017 09:00
8.238333333333333,65.66000000000001,0.08566666666666667,287.43333333333334,38.324999999999996,30741.26582333333,20322.18845,14911.807228333331,01-05-2017 10:00
11.195,61.315000000000005,0.08499999999999998,408.6666666666667,44.965,32541.772153333335,21141.033435,16002.891566666667,01-05-2017 11:00
14.716666666666669,60.07333333333333,0.08416666666666667,478.6666666666666,49.57,33379.240508333336,21782.370821666667,16482.891565,01-05-2017 12:00
16.65666666666667,58.471666666666664,0.08316666666666667,488.8666666666666,56.675000000000004,33581.772151666664,21709.42249333333,17116.144578333333,01-05-2017 13:00
17.564999999999998,56.48499999999999,0.084,445.01666666666665,63.794999999999995,32695.696203333337,21616.413375,16943.614456666666,01-05-2017 14:00
18.218333333333334,53.333333333333336,0.08783333333333332,335.34999999999997,133.53333333333333,31992.911389999997,21481.45896666667,16260.240963333335,01-05-2017 15:00
17.198333333333334,51.955000000000005,0.077,189.4666666666667,209.98333333333332,31713.41772,21135.562311666665,16006.746989999998,01-05-2017 16:00
16.028333333333336,57.429999999999986,0.0765,61.58000000000001,72.49333333333334,37397.46835333333,24491.79331333333,21768.6747,01-05-2017 17:00
14.163333333333332,63.79500000000001,0.08783333333333332,5.0655,5.315333333333334,43572.658226666674,27285.106383333332,25725.301203333333,01-05-2017 18:00
12.511666666666665,69.78666666666665,0.07533333333333334,0.06333333333333332,0.10449999999999998,43395.44303999999,27177.507598333337,25625.060241666666,01-05-2017 19:00
11.199999999999998,75.35,0.079,0.05566666666666666,0.11266666666666665,42954.93670833333,27000.607903333334,25720.481928333335,01-05-2017 20:00
11.446666666666667,79.89999999999999,0.08583333333333332,0.05566666666666666,0.11649999999999999,40561.01266,25939.20972833333,24989.879520000002,01-05-2017 21:00
10.531666666666666,82.11666666666666,0.08599999999999998,0.0605,0.122,36883.03797500001,24014.589666666667,23294.45783166667,01-05-2017 22:00
9.536666666666667,83.71666666666667,0.08533333333333333,0.05566666666666668,0.14600000000000002,31877.468353333334,20868.693008333335,20491.566264999998,01-05-2017 23:00
8.873333333333333,85.46666666666665,0.08383333333333333,0.05983333333333333,0.1416666666666667,27172.658228333337,17880.851063333335,17337.831323333332,01-06-2017 00:00
8.508333333333335,86.31666666666666,0.08566666666666667,0.07016666666666667,0.144,23968.607594999998,15595.136776666664,15429.397591666666,01-06-2017 01:00
8.076666666666666,87.2,0.0835,0.07333333333333335,0.148,22291.645570000004,14458.966565,14511.807228333333,01-06-2017 02:00
8.33,87.0,0.08749999999999998,0.05883333333333333,0.15283333333333335,21861.26582333333,13959.878418333334,14093.493976666665,01-06-2017 03:00
8.02,88.18333333333334,0.08700000000000001,0.05983333333333333,0.18033333333333332,21453.164556666667,13863.829786666667,13935.421686666667,01-06-2017 04:00
8.341666666666667,88.55000000000001,0.0825,0.055,0.14983333333333335,21987.848100000003,14502.735563333334,14397.108433333335,01-06-2017 05:00
8.676666666666668,86.63333333333333,0.084,0.06516666666666666,0.15183333333333335,23874.43038,15910.638298333333,14864.578313333333,01-06-2017 06:00
9.373333333333333,82.65,0.084,0.06766666666666667,0.13849999999999998,23613.164558333334,16042.553191666666,12639.036143333333,01-06-2017 07:00
8.961666666666666,82.61666666666667,0.08499999999999998,11.870666666666667,9.490833333333333,24894.177215000003,16798.176291666667,11934.45783,01-06-2017 08:00
10.068333333333333,79.26666666666667,0.08533333333333333,92.36666666666667,76.355,28254.177216666667,18829.179330000003,13562.40964,01-06-2017 09:00
11.366666666666665,74.03333333333335,0.08433333333333333,134.10000000000002,132.58333333333334,31364.05063333333,20579.939208333333,14845.301206666665,01-06-2017 10:00
12.486666666666666,71.57166666666667,0.08666666666666667,214.9333333333333,188.21666666666667,33263.79746833334,21993.92097333333,15959.518071666667,01-06-2017 11:00
14.394999999999996,66.94,0.08516666666666667,257.65000000000003,219.15,32281.518988333333,21716.71732666667,16589.87951833333,01-06-2017 12:00
15.365,64.78166666666665,1.5475,240.04999999999998,223.58333333333334,32583.29113833333,21751.36778,16673.73494166667,01-06-2017 13:00
15.709999999999999,62.37166666666666,0.08516666666666667,253.0,245.0,32166.07594833334,21518.541035000002,16183.132528333334,01-06-2017 14:00
15.478333333333333,65.99833333333333,0.08416666666666667,161.91666666666666,164.0666666666667,31565.569620000006,21631.00304,16007.710843333334,01-06-2017 15:00
15.280000000000001,67.58333333333333,0.082,117.03333333333335,118.16666666666667,31766.07595,21275.987841666665,15804.337348333334,01-06-2017 16:00
14.956666666666669,70.25666666666666,0.08483333333333332,41.083333333333336,41.471666666666664,37334.68354666667,24172.644376666667,21239.51807166667,01-06-2017 17:00
14.133333333333335,75.38333333333333,0.08566666666666667,4.0305,4.079666666666666,42924.55696166667,27182.97872166667,24909.87951833333,01-06-2017 18:00
13.556666666666667,75.13333333333333,0.08566666666666667,0.05566666666666668,0.10616666666666667,42248.101265000005,26770.820666666667,25290.602408333332,01-06-2017 19:00
13.065,75.56666666666666,0.08549999999999998,0.05433333333333334,0.12666666666666668,41920.00000166667,26558.054708333337,25526.74699,01-06-2017 20:00
12.518333333333333,77.41666666666667,0.08616666666666667,0.05449999999999999,0.1285,40153.924048333334,25858.966565,24779.75903666667,01-06-2017 21:00
12.436666666666667,77.76666666666667,0.08600000000000001,0.049999999999999996,0.13283333333333333,36515.44303833333,23753.19149166667,22814.457833333334,01-06-2017 22:00
12.466666666666667,75.5,0.08566666666666667,0.052,0.1405,31635.443038333335,20748.328266666667,20215.903615000003,01-06-2017 23:00
12.213333333333333,75.81666666666666,0.08466666666666667,0.05733333333333334,0.13416666666666668,27193.924051666672,17795.13677833333,17398.554216666667,01-07-2017 00:00
11.646666666666667,77.88333333333334,0.08766666666666667,0.05216666666666667,0.1365,23961.518986666666,15609.726441666668,15515.180725,01-07-2017 01:00
10.716666666666669,81.13333333333333,0.08783333333333332,0.04716666666666666,0.1366666666666667,22588.354430000003,14382.978723333334,14618.79518,01-07-2017 02:00
10.476666666666665,81.36666666666667,0.08666666666666667,0.05883333333333333,0.13966666666666666,21849.113924999998,13868.085103333333,14213.012048333336,01-07-2017 03:00
9.519999999999998,84.14999999999999,0.08766666666666666,0.05433333333333334,0.149,21502.78481,13803.039513333331,14046.265061666667,01-07-2017 04:00
9.328333333333335,83.89999999999999,0.08699999999999998,0.05616666666666667,0.136,22133.670886666663,14325.227963333333,14735.421685,01-07-2017 05:00
8.71,84.36666666666667,0.08716666666666666,0.05916666666666667,0.15516666666666667,23711.392405000002,15237.082065000002,15175.903611666668,01-07-2017 06:00
8.426666666666668,85.25,0.08883333333333332,0.04883333333333334,0.14833333333333334,23095.69620166667,14060.18237,12689.156625000001,01-07-2017 07:00
8.413333333333332,84.63333333333333,0.09049999999999998,15.252,13.028833333333333,24576.20253166667,15088.145896666667,11748.433734999999,01-07-2017 08:00
8.643333333333333,83.0,0.08766666666666666,108.19000000000001,43.90333333333333,29736.70886,16733.738601666668,13638.55421666667,01-07-2017 09:00
10.286666666666667,78.83333333333333,0.09066666666666666,270.1166666666667,54.195,32463.797468333334,19590.273555000003,15404.337348333333,01-07-2017 10:00
12.746666666666668,72.0,0.09116666666666666,382.8333333333333,67.73833333333333,33772.15189833333,21085.106383333332,16535.903615,01-07-2017 11:00
14.575000000000003,67.71833333333333,0.08600000000000001,397.8666666666666,95.63333333333333,34033.417720000005,21545.896655,17221.20481833333,01-07-2017 12:00
14.928333333333335,61.946666666666665,0.07766666666666668,255.0666666666667,200.21666666666667,33486.58227666667,21164.741640000004,17361.927711666667,01-07-2017 13:00
14.791666666666666,63.278333333333336,0.0765,177.86666666666667,168.35000000000002,32428.354429999996,20584.194528333333,17477.590360000002,01-07-2017 14:00
15.155000000000001,66.37166666666667,0.07533333333333334,232.93333333333337,189.9666666666667,31467.341771666663,19925.835864999997,17374.45783,01-07-2017 15:00
15.336666666666666,65.35833333333333,0.0765,214.4333333333333,242.5,30612.65822833333,19682.674773333332,17395.66265166667,01-07-2017 16:00
14.748333333333335,67.66166666666666,0.074,75.825,90.17166666666668,36232.91139166667,23131.914893333334,22381.686745,01-07-2017 17:00
13.701666666666668,72.59166666666668,0.07616666666666667,4.865333333333335,4.944500000000001,41583.79746833334,26057.142858333333,25825.54216833333,01-07-2017 18:00
11.993333333333332,79.13333333333333,0.07733333333333334,0.068,0.09383333333333332,40846.58227666667,25735.56231166667,25863.132531666666,01-07-2017 19:00
12.469999999999999,78.75,0.07716666666666668,0.052333333333333336,0.11183333333333334,40649.11392333333,25136.778115000005,25529.638554999998,01-07-2017 20:00
13.069999999999999,77.16666666666667,0.07666666666666667,0.04699999999999999,0.13416666666666668,39227.34177333334,24534.954406666668,25062.168674999997,01-07-2017 21:00
13.023333333333333,78.31666666666668,0.078,0.0625,0.134,36025.316455,22848.63222166667,23450.60240666666,01-07-2017 22:00
13.53,78.58333333333334,0.0815,0.057499999999999996,0.13733333333333334,31526.075950000002,20131.30699,20999.518073333336,01-07-2017 23:00
14.273333333333335,77.91666666666666,0.08799999999999998,0.04466666666666667,0.12366666666666666,26633.924051666665,17421.276596666663,17871.80722833333,01-08-2017 00:00
14.441666666666668,76.61666666666666,0.09099999999999998,0.04649999999999999,0.13699999999999998,23640.506328333333,15492.401215,16057.831326666666,01-08-2017 01:00
14.216666666666667,74.18333333333332,0.08849999999999998,0.04583333333333333,0.12366666666666666,21817.721520000003,14072.340426666664,15021.686746666666,01-08-2017 02:00
13.99,73.15,0.08650000000000001,0.04699999999999999,0.16433333333333333,20831.392406666666,13240.729481666667,14500.240964999999,01-08-2017 03:00
13.505,76.13333333333334,0.09199999999999998,0.055,0.13549999999999998,20688.607595,12976.899696666667,14200.481926666665,01-08-2017 04:00
13.243333333333334,72.96666666666667,0.09299999999999999,0.05933333333333333,0.133,21004.556961666665,13100.303951666667,14571.566265000001,01-08-2017 05:00
13.255,70.705,0.08949999999999998,0.04650000000000001,0.162,22544.810128333334,13799.392098333336,14858.795180000001,01-08-2017 06:00
13.624999999999998,68.61333333333333,0.09016666666666666,0.06466666666666666,0.14033333333333334,19838.987341666667,11846.200608333333,11786.024096666666,01-08-2017 07:00
12.648333333333333,69.17166666666667,0.08833333333333333,7.628,6.928333333333334,21153.41772166667,12441.945286666667,11157.59036,01-08-2017 08:00
13.746666666666664,65.53166666666665,0.08900000000000001,85.44500000000001,50.82,25160.50633,13120.972643333333,13289.638555,01-08-2017 09:00
14.601666666666667,64.75000000000001,0.0795,152.1,108.23333333333335,29874.43038,14649.240123333335,15278.072289999998,01-08-2017 10:00
15.371666666666668,61.49666666666666,0.07816666666666668,219.68333333333337,147.23333333333332,32192.405061666665,16606.079028333334,16610.120483333336,01-08-2017 11:00
16.005,56.315,0.07766666666666668,319.40000000000003,104.76666666666667,32911.392405,17156.231003333338,17446.746986666665,01-08-2017 12:00
16.073333333333334,56.76666666666666,0.07766666666666668,251.35000000000002,125.48333333333333,33279.99999833333,17041.945288333332,17780.240963333334,01-08-2017 13:00
15.858333333333334,58.21333333333333,0.077,217.41666666666666,105.23333333333333,32392.91139333334,16962.917931666667,17607.710841666667,01-08-2017 14:00
15.726666666666667,60.185,0.07583333333333334,165.96666666666667,144.20000000000002,31365.063291666665,16544.072946666667,17011.084336666667,01-08-2017 15:00
15.723333333333331,62.775,0.07483333333333334,145.1833333333333,156.2,30446.58227833333,17184.802433333334,16956.144576666662,01-08-2017 16:00
15.753333333333332,66.39833333333333,0.075,133.96666666666667,155.03833333333333,34912.40506166667,20758.054713333335,22001.927708333333,01-08-2017 17:00
15.26,72.0,0.069,7.103000000000001,7.445166666666666,40689.620253333334,24046.200606666665,25366.746986666665,01-08-2017 18:00
15.191666666666668,73.53333333333335,0.07166666666666667,0.056999999999999995,0.09033333333333333,41525.06329166666,24678.419451666665,25632.771085,01-08-2017 19:00
15.243333333333332,74.25,0.07416666666666667,0.064,0.12116666666666666,41095.696201666666,24709.422491666668,25479.518075,01-08-2017 20:00
15.283333333333331,75.3,0.07366666666666667,0.078,0.12733333333333333,39589.87341666666,24181.155013333333,24560.963854999998,01-08-2017 21:00
15.143333333333336,78.33333333333333,0.07583333333333334,0.04933333333333333,0.13549999999999998,35763.037975,22086.322186666668,22587.951808333335,01-08-2017 22:00
15.211666666666666,73.31666666666666,0.07533333333333334,0.0725,0.1305,30085.063293333336,19189.665655,19818.795181666665,01-08-2017 23:00
15.078333333333331,71.16666666666667,0.07583333333333334,0.060000000000000005,0.13983333333333334,25735.696201666666,16267.477203333334,17018.79518,01-09-2017 00:00
